content,sentiment
liam peed potty ! !,happiness
sunny day ! going stonehenge parents .,love
naps lovely,love
! send thru anurag,fun
"ebay die ! not using account 4 years , cant unlock . support dead , aka : auto-hello-scripts",hate
not noticable depends look it.but know ipod not perfect,worry
resistance futile ! needed pretties knit,neutral
"sometimes wish twitter facebook's "" like "" could give thumbs . great job either way - suck btw",love
? ?,neutral
where's love ?,worry
really want see jb3d .. cant wait thursday,love
get . esplained awhile ago .,neutral
xd send !,happiness
like sound,love
"work day 7 7 ,",worry
"todays list.edit , edit , edit , edit editing",neutral
". love espresso.the app , . guess real thing helps work efficiently",love
must fool twitterland not get retweet ! ! #sadsville,neutral
yeah kno . i'm tryna change bac not lettin,love
aww thanks jon that's thoughtful . u know make ladies feel special,relief
not know say except * hugs *,sadness
boo . used live upland . fun,neutral
"indeed plenty jokes lying bed hoping going free , i'm jury service tomorrow .",worry
"awesome ! saw added myspace , could please > not < tag photos ? thanks .",neutral
"work . last day . get walk around out-process . happy one step closer really want , 2 .",happiness
gah ! ca not get hang twitter must stupid thought ! :/,worry
"gutted , invited bbq tomorrow night , gonna miss bgt final . wonder wheel tv outside ? ?",sadness
"take "" well know "" quiz ! ! made one day . no one took yet put pics yday fb xx",happiness
"today first real mothers day son actually not born yet last year , ca not wait hug get home",love
realized get arrested public disturbance . oh well i'll take chances .,neutral
got hair cut . great . stupid gum .,sadness
"insomnia finest . go bed 11:30 , fully awake 2 . gr . anyone want call mee ?",fun
rule ! bought second game full price lost move .,happiness
finally . deleted number phone contacts #heartbreak,sadness
boyfriend not even say bye !,sadness
aw not sad we'll download copy !,sadness
"5:03 morning .. think time went bed . - , goodnight everyone http://tumblr.com/xaj1qz8v3",neutral
saya yg reply,neutral
"middle-click addictive , say",neutral
"leaving work , going crystal search license , picking bia , heading vegas . ugh i'm tired already",happiness
sorry bro that's rough .,sadness
"okay yesterday good went food shopping , cooked chicken tacos bakes cookies ! back work .",happiness
studying math ) brought brain explode,neutral
i'm fantastically miserable time far .,love
"appealing fact would hop pretty quick , dont wanna impose sacred bday hun ur friends",neutral
i'm bed sick atm-been sick since yesterday hru hun ?,sadness
"arnold , california . aka best place ever.wish could come !",love
sometimes fact health lack better word sucks really scares,worry
missed u . stop defending urself . true fans u u're best . u not change . - ur biggest french fan !,love
ca not believe ! give reason ?,worry
not either .,neutral
happy mothers day ! .. ok .. seriously .. good night,fun
baby i'm maryland i'm not gonna make see ur sexy ass next sat camden vip.come early n hang !,worry
"going attempt cook chunky beef & mushroom pie tonight , i'm hungry already !",happiness
! know miss excitement lol,sadness
not even question . / question,neutral
town mother nice & suny,enthusiasm
mm cold shadow anyway . ooh monday,neutral
ever exhausted entire body aches ? i'm ! lights - goodnight little tweets.sleep tight,worry
yea .. haha,neutral
"holiday time | got grizzly bears cd , bit wont read | adventures tomorrow | swine flu scaring | still cold",worry
"oh no , gonna break w / ups guy move",sadness
okie gonna tweet loosing guys girls,fun
"waiting aaron get town , leave work . bo",sadness
"think tania cute , nice love ! <3",love
driving home ok night iwish,neutral
got firefox working . get back bookmarks .,worry
thing living always undeveloped pictures future .,happiness
#steel toe boots - good hear comfy . hopefully kodiak terra brand,fun
"hmm . i'm disappointed . made 2 servings , able enjoy one stomach full wishing company help .",sadness
people r weird,sadness
"list bananas , leave europe bo",neutral
extremly deep,surprise
thanks hun ! ! i'm working hard . thanks mama ! ! yuhh !,love
sad everyone leaving .,worry
happy mother's day moms .,love
"larry , yes obama pretty much funny today . kids took airforce one joy ride really putting shtich",fun
people myspaces : please add ! http://w.myspace.com/fiftyfivethreads friend's clothing line,worry
"refuse get excited not want let happens , long not june 11 - 28 i'd die",worry
3am still cant sleep,neutral
going 4 swim,neutral
fun dolls tequila.carne asada.and mom dancing funny !,happiness
phone die soon . ? oh no !,worry
nkotb world best place,love
second . wish rained,neutral
"cupcake ! ! call anything "" bitch "" suppose .. even certain circumstances .",hate
aww really great blog :] thanks mention hi form philippines : - h :],happiness
"never . smh , not flats lol",neutral
no . i'm tired ..,neutral
"happy mothers day mothers , grandmothers , furbaby mommies , etc ! heading breakfast mom shortly",love
"thanks rubbing , jerk guys going weekend ?",worry
meditating plans weekend.gotta work saturday .,neutral
"hey girl ! yeah , allergies kick random times . hmph .",worry
arghh ! feel like lobster ! sunburn hurts,surprise
tired .,neutral
"terminal kind movie well , anything airplanes & hot chicks , kinda movie",neutral
eating tostitos & & piknik spinach dip & r . <3,happiness
"agree , not get .",neutral
dying hangout friday afternoon .,worry
sad pay $ 60,worry
"wow , there's still void whre thomas left heartache never going go away",sadness
hey mitchel live ? not get chance call,sadness
happy mother's day !,neutral
"sadly no , sitting inside mobile signal wo not work garden i'll opening wine bang 5pm though !",sadness
miss wacom . especially mouse . laptop touch pad horrible,sadness
"i'm back . top molar extracted swollen face , numb . no toothache sinus pain .",worry
"took calculus exam today , think well . messed one derivative identity though well , never miss one .",worry
weekend 9 year old grounded makes grounded,worry
sucks bout kate,hate
: http://w.sife.org/usaexpo/,neutral
congrats,love
perky purple nail polish not perky chipped,neutral
"yeh take ur time , no pressure u learn twirl around knifes stuff ?",surprise
"worst , depressing day , ever . r . . p",worry
good morning ! ? http://blip.fm/~5jnl7,sadness
going bed . love jonas brothers ! ! last time megan together weekend premiere jonas ! ! - lauryn <3 3,love
happy mothers day everybody,love
would luv hear music iï ¿ ½m batteries - tv plays besides think kind vampire movie,sadness
,neutral
"omg i'm happy , thanks micheal sheen ( aka aro ) know photoshoot volturi done ! happies ! !",happiness
dota addiction . waste 6-7 hours playing dota,fun
wrapping packes mom day happy mom day hot mommas,love
tea lee rosy's,neutral
angry,worry
twice week qantas club lounge computers broken #flyertalk,hate
pof . nirvana . work ? http://myloc.me/tdl,neutral
"saw kim kardashian robertson today , ate hella good sandwich bay cities santa monica , downloaded lot new songs",relief
i'm today . 3 wrong answers row . brain's not working today .,sadness
sleep 2 katy perry songs soundtrack x,empty
another week begins . one got better last,happiness
"- not ticket , boyfriend not , might rain , i'm budget.boo ! <3 tho",love
pre-order collection launched ! everything $ 20 visit us http://bit.ly/hadfr,neutral
yes ! feel . i've still got lots boxes . fun though . got new place yesterday .,neutral
"not really , , im not mistaken , mga less 1k lng ang gastos namen .",empty
not tweeted sixteen days ! miss =( i've fun though ! =d ingrid mon frakking awesome bbq today !,love
fakin ' kisha.just luck !,neutral
voice nemo turns 15 today . thanks #npr,happiness
thank ! appreciate .,relief
! spcn 2009 ! ready cheer !,happiness
"17 amazing ! seen three times ! hilarious , fantastic !",love
"ohi would marry travis pastrana second . hes not attractive , hes sweetest thing attractive ;) ha",love
"urgh.grime , no likey",sadness
". u , friend . ha ! thing . make old look good !",fun
"http://tinyurl.com/d3ul3u - watch ! yes , , lovely .",love
i'm feeling great !,happiness
no wonder running son .,neutral
curious fixed window handle room meantime #edc,worry
make sure ur plantin next water soil,neutral
vineri.nimic special sau probabil un alt weekend pierdut .,worry
"not worry , noone got one . next question starts 1 minute , get thinking caps",surprise
like support friends sad i'm friend though,worry
hair looks really bad first thing i'm washing get home .,worry
ar . exam next week .. im dead .. bwahahaha .. love btw ! !,love
man wish still lived near drive perfect movie experience,worry
fuck . recoverable . boot part that's messed . grr argh . business .,worry
"row p , tried run front corrupted could see singing away",neutral
sad dead .,worry
molly keeps punching cuz sees yellow cars . i'm gonna covered bruises . not like game,fun
thxx ! ! bathroom said ..,happiness
gettin ready school new converse come today !,neutral
"parents , net good enjoyin .",worry
"dog dug hole backyard well iwas sleeping , im grounded",sadness
yay ! playdate back van's transmission dead,surprise
last supper little angel .,love
g'morning ! good know alive well today !,happiness
"chance blew , suffer consequences .. gnite tweeps",worry
"thought things could not get worse . . get even worse tonight , bet . life misery .",worry
idk . maybe .,neutral
"aw no ! yeah must say , good haha",happiness
doubt i'll get one honest,worry
"kind mood , not reason . lol , i'll try not mushy around ! behave !",love
"know make late night calls india team members pictures , struggling message . thanks .",neutral
dinner ? amount dinner ones greater say afternoon snack . pack day prob ok .,neutral
damn miss bf,sadness
im thinking bout life . need bed . fiance bed first,neutral
"http://twitpic.com/4wsxi f3 w ( demo ) aero wheels . louder , cut like knife . u hear coming , passing left",neutral
late news much needed z.goodnight tweets .,neutral
"know . sometimes letting go makes difference , eh ?",neutral
galbladia garden ? shit hard .,love
mad tired . hols ! miss chomp chomp terribly !,worry
know . definitely going try see weekend .,fun
done exams.now focusing summer school.dayuumm life's hard,neutral
