content,sentiment
chuysgirl708 good glad get no 1 come talk walk lol becky holcomb 1 lol,love
dinner fam grandma mother day,neutral
cameronmoll none no none option,neutral
happy moms day everyone us,love
officially start end summer oh summer school,love
taylorswift13 london wow near,surprise
roscoe smooth sailin no one tell song rap friend u fail,sadness
mxyz not see could possibly another choice,happiness
monday morning puzzle,worry
thehubnyc no sale botega,worry
soprecious06 sooo mad,neutral
jennamadison ok accept slave role wish command hahaha,love
kick back holiday no school,fun
masterballerina yeah revision go go starbuck instead,neutral
thank real name nadia,neutral
mitchelmusso want call would cost much maybe parent say okay,enthusiasm
etniqmineral shock put thing whole new empowering light not,surprise
krissylin busy bob jealous not sure even afford go meet john de lancie leonard nimoy,worry
fuckin padtron con sheila neil gio dex wongo poncho bebo ant luluther niggasz,hate
upset see cary donna go today miss hugely already yes ok like 3 hour haaa waaaah,sadness
not want home weekend,worry
defygravity81 oooooooh kno eeeeeeekkkkkkk coriluvthedon rock,fun
vibzfabz hey change twitter account not even tell,surprise
fishhhface casey go piddle little carpet prolly freak cause new get back,worry
squiretwizz right not sympathy well,sadness
ddlovato aw super cute,love
bluestraveler want tix oh right know near vacaville ca,fun
llawen not know pretty though,surprise
lauratheexpat not bite little britain us,happiness
austinwise part ar15 actually part one qualify gun 21 buy without part,relief
itsthegrape rofl even keep insurance payment 300 still like meh good thing apply day job pasy 2888mo,worry
lexiloohoo sorry today nothing fucking heartbreak,sadness
victortan lol right get try get home use work x,neutral
pntbtrkisse horrible purposely write bunny mean cruel not mention plain tacky,surprise
see mi abueltia hospital good,relief
smart classy perfect not,enthusiasm
mileycyrus sorryyy milerz not vote would love vote not work sad frustrade,sadness
archism kaushal twpp oficially guy,love
bug attack laptop,hate
miss much work not spend time get pay lol,worry
time go bed tired catch couple day land recover fly denmark,worry
happy star wars day may fourth,worry
figure wat wrong drink not eat,worry
wendilynnmakeup good morning since talk keep awesome tweet,neutral
rain make sad like want kill,worry
chocolate milk much well straw lack say straw,neutral
think wanna grab lil wind turbine hehe ill mini power plant end rofl,neutral
rain make good study day almost,relief
tommcfly hope nice relaxing day hope well wish good,love
not ready tomorrow competition,worry
town mother nice sunnny,enthusiasm
cdlowell jars go answer,neutral
usual two family party today happy birthday lily httptwitpic com4w472,happiness
medbotjinx ooc,neutral
7846 almost catch comedyqueen go kick ass woop b joe 10k mile high club soon,hate
kyleandjakieo play vanessa hudgen new song plz vfactory,neutral
danderma always self thing go without no problem even try hard self smile,neutral
fun b day celebration,happiness
piticu21 4n rog never hear esti beat acum u tweet much,worry
hang amber,fun
awake husband snore faintly side happy,happiness
tpyle know hhrs,love
aaahhh busy sorry everyone,worry
deepbluesealove yeah great outside without rain snow cold air love sunny day,love
sassypq soo like show wall go right side post reply show tweet,neutral
joejonas1fan1 heyy,neutral
get shit together leave work go bed,worry
school know expect bring life suprise,surprise
hungry cold,worry
richardbishop httptwitpic com4jbba ohhh someone like play food heehee,neutral
selectedtweet sorry ali,sadness
sunglass break,sadness
hey yeg anyone go edmonton energy game wanna live update please not post live score,enthusiasm
karuski try minna edit quickly sorry,worry
eddieishere walk street london town no field,sadness
folub pebble throw window get someone attention,surprise
mock acet score show doom fail not ignorance stupidity,worry
sarah6800 r depress mite b move earlyer thot,worry
tomato soup taste like red pepper,worry
mentally exhausted cuppa right almond biscotti would really nice,sadness
not enjoy say goodbye alex v emotional time sun make happy,sadness
tummy hurt,sadness
finally reunite hunny bunnytarzan0802 day b4 leave another week away work night,neutral
mysolis aw sorry ur day suck u see post abt car issue lol think safe say get well tho beer thirty,happiness
sozwitschert suppose 3 end last tweet guess twitter eat,neutral
anncurry photo amazing great subject way get people educate darfur hug u inspire woman,happiness
feel special looking4him first guy give flower,love
machfairy not gloomy go get urself ice cream gin whichever,neutral
amyatq13 amy u already check antic parella marcia parellalewis madnewschick news entertainment twitter,relief
killelbunnio deal,surprise
greatttttt day take liz home 3,happiness
mohandoss anbudanbala thanx sixer comment,neutral
real bad headache,worry
darcrid rather outdate bigote bad outdate patronising imperialist monoculturalist self righteous good,hate
littlelee oh wellyou dunno liv eanyway,worry
stephwbate close would deliver grub,fun
help think benmarvin crazy funny not give favrd star please help get unblocked favrd star,fun
watchin grease 2 wait 9 hurry come talk girl ugh seem far away,worry
thejourneyagent hey nice see saturday glad thing go well,love
toast seem 100 waffle 4 farmer kid sure eat lot,neutral
slow train ever stop everywhere miss quick train minute,boredom
two month today till mrs josiah ahhhh,surprise
awesome picture happy pint not send,enthusiasm
trainwreck nicee,love
hey oprah watch show hugh jackman love sexy,love
rebeccao372 not bad get bad news afternoon get stop police brake light i1230 fine,sadness
gdgofficial england,neutral
ccburn unfortunately not,neutral
errg not believe not work next week think time move chick fil,enthusiasm
cooking microwave pizza yummy,love
blathere lucky e go jealous,worry
anyone want buy place oregon coast one gorgeous area unfortunately must sell,neutral
rofl okay not know kristin still not,neutral
finish washing dish,neutral
hungry,sadness
amyriadfthe yeah never see guess never really need,surprise
no people skill,neutral
boingo connect without fuss time slowern snail piss mdw food count concourse b,worry
59 may new fav number,happiness
angiebeyince damn no dublin,sadness
wake clean aunt emmas walmart commissary time nap work,empty
nclusa sorry disappoint not big nascar fan still around decent redneck,sadness
111am girl still tired,worry
kreeoni not follow one,worry
go bed cavs game not judge lol,worry
amandapalmer miss interview npr ironic listen npr day long fucking car trip watch needle look good,surprise
laurarepetti test old shirt first good coz fail two properly look awesome,worry
donniesgirl69 yes blame,sadness
evening town jeremy sad carrie not come,sadness
tommcfly really hope see tweet send much swear tour philippines please pray,fun
thequeenoffree actually need clean house,neutral
iamnewyork nothing much gettin ready 2 head bk 2 wrk n u,neutral
iamiadam away longer away hour,happiness
get excited thorpe park tomorrow,happiness
munirusman yes talk,neutral
big food fight mosh pit ever miss across school,sadness
thrill prom go well,happiness
hear scorcher back home get cloud back studio maybe lucky may get 2 song 2day,worry
give 5 year old golden retriever away another family today sad httpbit ly s48d0,neutral
good morning scary world,sadness
snowwhitex gratz tix sux u poor tho try get pj harvey tix debate,worry
lumiere not impressed cuddle httpsml vg jl0ki1,neutral
rainstopp lok ef jummy,happiness
r p sammie cat,sadness
happy mothers day mom sure heart mankind,love
weather gross outside put bad mood,hate
kirstynsmith spend 3 hour sit sun picnic lunch ice cream win bbq today,happiness
photo thelovelybone spy jonas brothers demi lovato omg ahhh yea 3d movie premire httptumblr com xbb1qyx0e,happiness
barackokitty ur right not reason early sure niece room hrs botherin,neutral
jbgreece yeh little,neutral
new site stick google sandpit test skill come back,hate
norasake sadly no not come one,sadness
robertgould fun read thank brit make thing interesting funny whittle 33 saint day four httpff im2zgfk,fun
people eight year junior not understand reference,neutral
babysitte little kid not believe year,worry
1110pm saturday know mean bedtime,happiness
go bed fun drunk one see ya,worry
tprettyman ask life annoying human tell mama happy mothers day,love
mourn venus third round loss,sadness
go watch tv crazy night 7 work tomorrow live somehow least mean finish early,happiness
myke329 yooo myyyyye bust sick tooo shoot long night tonight,sadness
nakedxa ok take care,neutral
rtib happy birthday,love
kevjaffray cloudy day madrid typical spring day,fun
portugaltheman liftingface song go site want computer,neutral
allo twitterville everyone morning hope everyone great weekend mine pretty good monday blah,happiness
love dad say would ready go like 315 4 pm still work,neutral
wish karen willgrace,neutral
woo well nadine,relief
theskorpion see,worry
laker tomorrow kb df ftw,neutral
sore throat come record start new citipointe ep album argghhh prayer need,worry
rent soon hope get home tonight though train problem,enthusiasm
congrat msdaisy425 proud girl,love
deabarne,neutral
nimbupani divya thnx lot bt imo not resolve rename prob let know apple would act upon feedback,neutral
dougiemcfly httptwitpic com67uc7 awww shame flue apparently realllly good stuff good luck f,happiness
lisalynn19 get cup get come get,neutral
see doctor today everything fine may go ultrasound scan precaution,worry
